내용링크,제목,작가,별점,줄거리,태그,관심,이용가,몇화,이미지링크
/webtoon/list?titleId=807858,은밀한 재택근무,굴닭 / 타단 / 주황연,9.88,"평범한 회사원인 '한다연'. 
회사의 사활이 걸린 프로젝트를 성사시키기 위해,
벤처 기업의 대표이자 동창 '이지안'의 요구대로 그의 비서가 된다.
고등학교 시절 첫 키스를 망친 그 녀석과 재택 근무라니!
하지만 다연은 자신이 지안의 첫사랑이었다는 사실을 알게 되고,
지안이 마음을 숨기지 않으면서, 두 사람은 점점 가까워지는데...",#로맨스#재벌#2030연애#로맨스코미디#현실로맨스#친구>연인#직진남,23025,12세 이용가,총 31화,https://image-comic.pstatic.net/webtoon/807858/26/thumbnail_202x120_08f20c55-eba6-4409-866d-c53976456941.jpg
/webtoon/list?titleId=815272,뿌리를 찾아서,유승진,9.09,"본 컨텐츠는 유승진 작가가 전하는 진주 K-기업가정신센터의 브랜드 웹툰 <뿌리를 찾아서>입니다.
한국을 대표하는 기업 창업주들의 일화를 통해 기업가정신의 뿌리를 찾아보세요.",#무협/사극,1188,전체연령가,총 2화,https://image-comic.pstatic.net/webtoon/815272/2/thumbnail_202x120_d46f4c88-eefe-488c-b124-9006d4b9a377.jpg
/webtoon/list?titleId=797943,원수가 나를 유혹할 때,황비노 / 포롱 / 최서희,9.72,"언니가 약혼자에게 버림 받고 죽었다.
시간을 되돌릴 수만 있다면… 다신 그런 남자에게 언니 안 보내!
언니가 행복해질 수 있도록 매니저가 되어 고군분투하는 해민.
그런데, 원수 같던 그 남자가 나를 유혹할 때 난 어쩌면 좋지?",#로맨스#폭스남#2030연애#로맨스코미디#회귀#직진남#소설원작,34480,전체연령가,총 63화,https://image-comic.pstatic.net/webtoon/797943/61/thumbnail_202x120_466fd773-4264-4923-b0db-97e4736ffe0b.jpg
/webtoon/list?titleId=805974,돌격! 용마치킨,팀 오누이,9.87,"치킨집 수렴의 법칙. 당신이 문과든 이과든 결국은 치킨집을 하게 된다! 
....라는 법칙은 세상을 구하고 돌아온 용사도 예외는 아니었다.
그러나 신의 계략으로 용사는 마왕과 함께 빚을 갚아야 하는데… 

빚? 갚아주겠어… 바로 이 치킨으로! 그런데… 직원들의 상태가 심상치 않다?
용사와 마왕의 눈물나는 자본주의 극복기",#판타지,20022,전체연령가,총 39화,https://image-comic.pstatic.net/webtoon/805974/34/thumbnail_202x120_1fe1e4c3-942b-499a-b618-e0c1d72bc47a.jpg
/webtoon/list?titleId=812731,죽었던 너와 다시 시작하기,히우,9.89,"어릴 적, 자신을 괴롭혔던 ‘하율’과 똑같이 생긴 ‘하임’을 대학교에서 만나게 된 ‘이루’.
본능적으로 하임을 불편해 한다. 하지만 모든 것이 완벽한 남자 하임에게 자신도 모르게 끌리게 되고….
이 사랑, 시작해도 되는 걸까?",#로맨스#2022 지상최대공모전#다정남#집착물#2030연애#캠퍼스로맨스,21608,15세 이용가,총 17화,https://image-comic.pstatic.net/webtoon/812731/11/thumbnail_202x120_d2ee2e0e-9d15-4b36-a8b7-ad55ed9513f2.jpg
/webtoon/list?titleId=809006,동경과 거짓말,오한,9.96,"음악을 순수히 동경하는 편입생, 에델바이스 밀런.
그러나 음악 학원에 계속해서 다니고 싶다면 자기 대신 후계자인 척하라는
후계자의 협박을 받고 가짜 신분을 유지하기 위해 고군분투한다.",#드라마#음악#2021 지상최대공모전#성장드라마#구원서사,22677,12세 이용가,총 25화,https://image-comic.pstatic.net/webtoon/809006/21/thumbnail_202x120_861ea112-0b87-4481-bd93-5e23c7c9ced3.jpg
/webtoon/list?titleId=810561,왕자님 짠내밥상,쑥,9.68,오승지는 자신을 버린 엄마를 찾기 위해 베르사유 궁전 201호를 찾게 된다. 그곳은 궁전이 아닌 허름하고 낡은 고시원이었고 엄마가 아닌 '브루봉 그룹 4대 후계자'로 소문난 루이가 살고 있었다. 그리고 그들의 하루하루 먹고살기 위한 짠내 나는 생존 요리가 펼쳐진다.,#드라마,7573,전체연령가,총 22화,https://image-comic.pstatic.net/webtoon/810561/17/thumbnail_202x120_88106e64-5ae8-4e25-9429-cbba463c886d.jpg
/webtoon/list?titleId=802872,DARK MOON: 회색 도시,HYBE,9.76,"뱀파이어들의 위협에서 도망쳐 바닷가 마을에 정착하고자 하는 늑대소년들.
그리고 이곳 마을에서 '악마'라 낙인 찍혀 괴롭힘을 당하고 있던 또 한 명의 소년 칸.
이들은 서로 만나 조금씩 가까워진다.
평화로운 학교생활을 기대했건만,
어느 날 조용했던 마을에 살인사건이 벌어지게 되고, 칸의 태생적 비밀이 드러나면서 소년들은 또 다른 위험을 마주하게 되는데...",#판타지#세계관#다크판타지#느와르,18051,12세 이용가,총 44화,https://image-comic.pstatic.net/webtoon/802872/42/thumbnail_202x120_377e1a92-a351-4d68-8731-82b7d1ce0e53.jpg
/webtoon/list?titleId=797258,"너의 순정, 나의 순정",정살,9.86,"반장인 태리는 최근 계속해서 반 분위기를 흐리는 권지호 무리 때문에 스트레스를 받는다. 그러던 중 우연히 알게 된 지호의 비밀을 약점 잡아 지호를 제압하는데 성공하고, 그 일을 기점으로 지호는 태리에게 꼼짝하지 못하며 그렇게 둘의 비밀스러운(?) 상하관계가 시작되는데…",#로맨스#학원로맨스,46579,전체연령가,총 65화,https://image-comic.pstatic.net/webtoon/797258/61/thumbnail_202x120_a904d3bb-dcc6-4d3a-a946-bdeb8dfe29b7.jpg
/webtoon/list?titleId=800400,AI 유하,박현 / 지홍주,9.76,"데뷔 10년 차 인기 아이돌 유하. 
그리고 그녀의 1호 팬 도현. 
 
그런 도현의 눈앞에 어느 날 유하가 나타나 도움을 청하지만, 
도현은 자신이 유하라고 말하는 그녀를 도저히 믿을 수가 없다. 
왜냐면... '유하는 이 세상에 존재할 수 없는 AI니까!' 
 
버추얼 아이돌과 찐팬의 비밀 가득 로맨스 
이 둘의 소망은 과연 이뤄질 수 있을까?!",#로맨스#아이돌연애#로맨스코미디#현실로맨스#연예계#삼각관계,22780,전체연령가,총 58화,https://image-comic.pstatic.net/webtoon/800400/53/thumbnail_202x120_e401e295-e579-47cf-a6d6-4ddae0424512.jpg
/webtoon/list?titleId=769209,화산귀환,LICO / 비가,9.93,"대 화산파 13대 제자.천하삼대검수 매화검존 청명. 
천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면.
백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.
......뭐? 화산이 망해? 이게 뭔 개소리야!?",#무협/사극#세계관#동양풍판타지#힘숨찐#회귀#이세계#먼치킨#소설원작,1169695,15세 이용가,총 91화,https://image-comic.pstatic.net/webtoon/769209/87/thumbnail_202x120_da2c2a83-74f5-463a-93b8-d9d2fe6cc416.jpg
/webtoon/list?titleId=747269,전지적 독자 시점,UMI / 슬리피-C / 싱숑,9.94,"'이건 내가 아는 그 전개다'
한순간에 세계가 멸망하고, 새로운 세상이 펼쳐졌다.
오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.",#판타지#세계관#레드아이스 스튜디오#아포칼립스#게임판타지#헌터물,1027327,15세 이용가,총 177화,https://image-comic.pstatic.net/webtoon/747269/172/thumbnail_202x120_52bcf9a6-9490-4c5e-b0d8-22a0dfc87db3.jpg
/webtoon/list?titleId=811721,무직백수 계백순,지발,9.81,"해둔 것도 없고, 스펙도 평범, 통장 잔고는 늘 만원 이하.
등골 브레이커 계백순은 과연 백수에서 탈출할 수 있을까?",#개그#요즘핫한추천작,140809,15세 이용가,총 41화,https://image-comic.pstatic.net/webtoon/811721/31/thumbnail_202x120_09f3a98e-4843-4664-a875-06d43e882dd8.jpg
/webtoon/list?titleId=807859,성스러운 작가생활,이작가야,9.95,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요
/webtoon/list?titleId=670143,헬퍼 2 : 킬베로스,삭,8.64,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요
/webtoon/list?titleId=804862,백XX,"병장, 박태준 만화회사 / 펀치킥",9.84,"정보사(HID) 요원 '백이수'와 범죄 조직의 보스인 쌍둥이 형 '백도경'.
같은 얼굴 다른 삶을 살아온 쌍둥이 형제. 조직에 배신당한 동생은 자신의 신분을 버리고 형이 되기로 한다.
정보사요원, 범죄 조직의 보스가 되다...!",#액션#지금추천작#범죄,278221,15세 이용가,총 41화,https://image-comic.pstatic.net/webtoon/804862/36/thumbnail_202x120_73f1d9f5-d62d-4230-b33b-5ee1e90ef376.jpg
/webtoon/list?titleId=814048,마님이네 미국 시골집 이야기,마님,8.05,"마님♡올리버쌤♡체리 가족이 찾아왔습니다!
미국 남자 올리버와 토종 한국인 마님, 그리고 사랑스러운 딸 체리와 다섯 마리 반려 동물까지.
하루종일 육아하고 털 청소하느라 바쁘지만, 그래도 하하 호호 행복한 미국 시골집 이야기.",#일상#러블리#힐링#동물,36393,전체연령가,총 17화,https://image-comic.pstatic.net/webtoon/814048/12/thumbnail_202x120_86cbd8f5-9f3e-4328-ad7b-3a9540c4bcb9.jpg
/webtoon/list?titleId=807178,캐슬2:만인지상,정연,9.95,"뒷세계 절대권력 '캐슬'을 무너뜨리기 위하여 전국의 남자들을 모아 '백의'를 조직한 특급킬러 '김신'은 
그렇게 캐슬 내부로 들어가 적과의 동침을 시작하는데.. 과연 김신은 자신이 염원하던대로 캐슬을 무너뜨리고 복수를 완성할수 있을까.",#액션#요즘핫한추천작#지금추천작#범죄#사이다#복수극#먼치킨#느와르,220630,15세 이용가,총 33화,https://image-comic.pstatic.net/webtoon/807178/29/thumbnail_202x120_ec30283a-cbc1-4263-b1f3-f7ea8fcdad50.jpg
/webtoon/list?titleId=775141,66666년 만에 환생한 흑마법사,팀 더 지크 / 파사 / 화봉,9.94,"강대했던 흑마법사 디아블로 볼피르.
12신의 계략에 당해 억겁 속에 봉인되었지만,
그로부터 66666년이 흘러 다시금 이 땅에 강림한다!
""응애!""
웰턴 백작의 갓 태어난 장남으로.
딥다크 매직 판타지 시작!",#판타지#회귀#먼치킨#소설원작,353995,12세 이용가,총 102화,https://image-comic.pstatic.net/webtoon/775141/102/thumbnail_202x120_9db385af-7984-478e-ac92-ea5386c5a764.jpg
/webtoon/list?titleId=717481,일렉시드,손제호 / 제나,9.85,"<노블레스> 손제호 작가와 <소녀더와일즈> 제나 작가가 만났다!
고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우 
러블리 2인조의 액션 판타지",#액션#세계관#학원물#이능력배틀물#성장드라마#동물,492042,12세 이용가,총 264화,https://image-comic.pstatic.net/webtoon/717481/260/thumbnail_202x120_195e10d4-e28a-40f7-a9f9-4aedfa56a24a.jpg
/webtoon/list?titleId=742105,미래의 골동품 가게,구아진,9.98,"남해의 먼 섬에 살고 있는 소녀, '미래'.
미래의 부모님이 바다에서 돌아오지 못한 그날부터, 모든 것들이 변하기 시작했다. 
저주를 풀기 위한 단 한 가지의 방법. 
소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다.",#스릴러#오컬트,259821,15세 이용가,총 147화,https://image-comic.pstatic.net/webtoon/742105/142/thumbnail_202x120_602c56a5-2be1-42e1-9f81-6208711f9bd6.jpg
/webtoon/list?titleId=795542,칼에 취한 밤을 걷다,JP / 송민 / 유진성,9.91,"진소한은 본디 고아 출신이었으나, 
현월검무단이 거두어 그녀들과 어린 시절을 함께 보낸다. 
하지만 어느 날 그의 특수한 신체 특성을 알아본 사대악인 중 하나인 독마에게 납치당하고, 
온갖 실험 끝에 결국 제자로까지 키워지게 된다. 
10년 뒤, 그는 현월검무단의 흔적을 찾아보려 하지만, 
검무단은 이미 고향을 지배하는 흑도들의 손에 사라져 버렸는데!",#무협/사극#세계관#사이다#판무#소설원작,124695,15세 이용가,총 78화,https://image-comic.pstatic.net/webtoon/795542/68/thumbnail_202x120_7e135065-9eba-4f6e-a649-4753be5a1bcd.jpg
/webtoon/list?titleId=738694,튜토리얼 탑의 고인물,토프 / 방구석김씨,9.8,"전 세계에 몬스터와 함께 등장한 의문의 탑들.
이 탑들은 사람들을 선별하고, 선별자들은 100층까지 클리어를 해야 다시 세상으로 나갈 수 있다.

이에 주인공 김현우는 다른 선별된 사람들과 함께 100층까지 공략하지만 알 수 없는 이유로 나가지 못하고 다시 1층으로 돌아와버린다.
그 후 김현우는 탑을 나가기 위해 수없이 100층을 반복하여 깨고… 
그런 생활을 12년 동안이나 반복하던 어느 날, 갑자기 루프가 풀려 세상 밖으로 나갈 수 있게 된다.",#액션#고인물#아포칼립스#사이다#게임판타지#헌터물#먼치킨#소설원작,342777,15세 이용가,총 182화,https://image-comic.pstatic.net/webtoon/738694/177/thumbnail_202x120_c78e76de-3491-422f-acd8-39f9adbe860d.jpg
/webtoon/list?titleId=806888,왕따가 격투기를 너무 잘함,김꿀빨 / 아몬드빵,9.53,"종합격투기 선수 차무결은 장회장의 꼬임에 넘어가 무체급 격투기를 하던중 식물인간이 된다. 이후 장회장의 이미지 쇄신용으로
이용당하는 차무결. 결국 죽게되는 그는 동명의 고등학생 차무결의 몸에 빙의된다.
내구도 s급의 단단한 몸. 격투기 능력을 업그레이드 시켜 줄 수 있는 상태창 능력. 이번엔 다르다.
이루지 못한 최강자의 꿈과 함께 장회장에게 복수하기 위한 싸움이 시작된다.",#액션#지금추천작#소설원작,88186,15세 이용가,총 35화,https://image-comic.pstatic.net/webtoon/806888/30/thumbnail_202x120_3fb9803d-68a8-4589-8427-9bda89114ca2.jpg
/webtoon/list?titleId=750184,나쁜사람,둠스,9.67,"착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다. 
그런데! 갑자기 나쁜 남자가 좋다는 그녀...

오늘부터 난... 나쁜 남자로 다시 태어난다.",#액션#학원물,393885,12세 이용가,총 167화,https://image-comic.pstatic.net/webtoon/750184/164/thumbnail_202x120_9aaab2aa-3737-4618-a4c9-a374626431bd.jpg
/webtoon/list?titleId=748535,마른 가지에 바람처럼,화음 / 달새울,9.97,"남편을 잃고, 아이를 빼앗기고, 이제 생매장을 눈 앞에 둔 과부 리에타. 
그 곳에 ‘미친 폐황자’로 불리는 저주받은 땅, 악시아스 성의 대공. 킬리언이 나타났다.
그녀를 데려가겠다고 말하는 킬리언이 인사를 건넨다. “안녕, 요부”",#로맨스#이세계#구원서사#소설원작,460935,12세 이용가,총 148화,https://image-comic.pstatic.net/webtoon/748535/144/thumbnail_202x120_17eb3bfc-7564-4735-8cc3-2b7ef4c38678.jpg
/webtoon/list?titleId=805737,황후를 훔친 이는 누구인가,핀쿠 / 뮬리 / Lee jihye,9.93,"흩날리는 매서운 눈발.
그 속에 덩그러니 남겨진 로젤린은 기꺼이 죽음을 받아들이기로 했다.



살아 있을 이유가 없었다.
가족도, 친구도, 욕망도 남아 있지 않았으니….

고통스러운 추위 속에서 이렇게 얼어 죽는 것도 나쁘지 않겠구나 싶던 그 때,
적국의 대장군, 타몬 크라시스가 버려진 그녀를 훔쳐 달아났다.",#로맨스#로판#소설원작,158379,15세 이용가,총 41화,https://image-comic.pstatic.net/webtoon/805737/35/thumbnail_202x120_e05aba09-eb78-4df9-9e8f-fe52a7f7d21f.jpg
/webtoon/list?titleId=804145,에브리띵 이즈 파인,마이크 버첼,9.97,"샘과 매기는 평범한 동네에서 평범한 가정을 꾸리는 평범한 부부다.
그들이 쓰고 있는 마스크도, 그들 곁에 있는 이웃들도, 그들이 기르는 반려견도
모두 그들의 평범한 일상일 뿐이다. 그들의 평범한 일상은 전혀 문제가 없어 보인다.

2022 미국 하비상 '올해의 디지털 도서' 노미네이트 작품",#스릴러#해외작품,110263,15세 이용가,총 50화,https://image-comic.pstatic.net/webtoon/804145/41/thumbnail_202x120_54b5e40c-754d-4063-9425-97e211aabfa3.jpg
/webtoon/list?titleId=783523,내가 죽기로 결심한 것은,YUJU,9.96,"태권도 국가대표 선발전을 앞두고 부상을 입은 고3 지오는 뒤늦은 사춘기를 맛보는 중이다. 
온갖 찌질한 생각이 드는 와중에 만나게 된 차결은 살랑살랑 웃어대며 지오를 완전히 홀려 버리는데, 맘 놓고 홀리기엔 차결의 주변 사람들이 어쩐지 위험하다. 
머리로는 경계해야 하는 걸 알지만, 결을 향한 관심은 멈출 수가 없다. 얘… 좋아해도 되는 걸까?",#로맨스#폭스남#집착물#청춘로맨스#재회,618429,15세 이용가,총 100화,https://image-comic.pstatic.net/webtoon/783523/92/thumbnail_202x120_f8d1894e-0078-42ed-9c92-fcd81faf8145.jpg
